id,src,sym,lbl,spid,extid,priority,prefid,enabled
CK2A81F182FF6FB20E,transform,(IL) 18BP,IL-18BP,1,,10,CK07DD580A35CC46A7,True
CK73795BB092CB339C,transform,(IL) 18R1,IL-18R1,1,,10,CK0E0C672D917682D8,True
CK1DDF76EFABEF9258,transform,(IL) 19,IL-19,1,,10,CK0F8EA41B34FBAF64,True
CK9CA9494A79D63E32,transform,(IL) 1A,IL-1A,1,,10,CK62F24AB3312060C9,True
CK440E54533537BA7B,transform,(IL) 1B,IL-1B,1,,10,CK1E538D2D92F213B3,True
CK4B16895058A2D603,transform,(IL) 1F10,IL-1F10,1,,10,CK3BB7B0EF9326D53A,True
CK71CAB715B07AAB91,transform,(IL) 1RA,IL-1RA,1,,10,CK5898940A9125FE21,True
CK857AB8B2CA81D038,transform,(IL) 1a,IL-1α,1,,10,CK860050AD3975AB55,True
CKC6932A201865193C,transform,(IL) 1alpha,IL-1α,1,,10,CK860050AD3975AB55,True
CK625051D9A1874DBA,transform,(IL) 1b,IL-1β,1,,10,CKE05E12A50F6849A0,True
CK696B428A65C21C51,transform,(IL) 1beta,IL-1β,1,,10,CKE05E12A50F6849A0,True
CK6FCC92F15B05E61E,transform,(IL) 1d,IL-1δ,1,,10,CKD095EAACBC292C8A,True
CKF25AEF9F5F521B9C,transform,(IL) 1delta,IL-1δ,1,,10,CKD095EAACBC292C8A,True
CKA4B2CFB0800F5A11,transform,(IL) 1e,IL-1ε,1,,10,CK40A5EA71F689DE98,True
CK8F09FF2DE4049F24,transform,(IL) 1epsilon,IL-1ε,1,,10,CK40A5EA71F689DE98,True
CKF86F58E51934290F,transform,(IL) 1α,IL-1α,1,,10,CK860050AD3975AB55,True
CK6D02F56A659777DA,transform,(IL) 1β,IL-1β,1,,10,CKE05E12A50F6849A0,True
CK1009BBAF76AD2922,transform,(IL) 1δ,IL-1δ,1,,10,CKD095EAACBC292C8A,True
CKE5B64963719357B2,transform,(IL) 1ε,IL-1ε,1,,10,CK40A5EA71F689DE98,True
CK5F29CAF124D0DF7B,transform,(IL) 2,IL-2,1,,10,CKA3BA887803CF8CE7,True
CK99A1216141C38AA3,transform,(IL) 20,IL-20,1,,10,CK4AB025B47E2D7D3A,True
CKF4DEFC0957629840,transform,(IL) 20Ra,IL-20Ra,1,,10,CK1A847C03A280D6DB,True
CK3D45DD5B5D508B7F,transform,(IL) 20Rb,IL-20Rb,1,,10,CK442A23484BDA7E0B,True
CK0C6B0A0CC86C97FB,transform,(IL) 21,IL-21,1,,10,CK3E7D2D56E0423C62,True
CK47A4BFA8D55332F0,transform,(IL) 21R,IL-21R,1,,10,CK7FC8AB32B985B014,True
CK25F6468687F86070,transform,(IL) 22,IL-22,1,,10,CK9A05D872BD352F05,True
CKA0848770A940B5EC,transform,(IL) 22RA1,IL-22RA1,1,,10,CK7A7A086E53FE91DF,True
CK4296F49AC228C441,transform,(IL) 22RA2,IL-22RA2,1,,10,CKCB55ABD6FCAE1D5A,True
CK93A25D1CA12E995E,transform,(IL) 23,IL-23,1,,10,CKECB3F834D139E055,True
CK1A92AE88C0BFF338,transform,(IL) 23A,IL-23A,1,,10,CK7E89126C85AB34E2,True
CK5AFC4F6D3EC0A139,transform,(IL) 23R,IL-23R,1,,10,CK225C84213CBF99FE,True
CKED94D05853C76DDA,transform,(IL) 23p40,IL-23p40,1,,10,CK1BD7C3145D6760AD,True
CK311CF6B4D3E61C4C,transform,(IL) 24,IL-24,1,,10,CK13AE0B2D6B156ADD,True
CK2A0A1E6D6B385C53,transform,(IL) 25,IL-25,1,,10,CK52B8D587BB3E5BB9,True
CKFA6A8EAB413CB02F,transform,(IL) 26,IL-26,1,,10,CK67B4597EB5675F70,True
CKBFAA87001052358D,transform,(IL) 27,IL-27,1,,10,CKBA47332D395669A3,True
CK0F751806CDD9ADA3,transform,(IL) 27a,IL-27α,1,,10,CKC78D5F9D7031D9FD,True
CKBC21F2F29A5FC5A4,transform,(IL) 27alpha,IL-27α,1,,10,CKC78D5F9D7031D9FD,True
CK3F9FA7B947FC2753,transform,(IL) 27b,IL-27β,1,,10,CK589054BF11155594,True
CKF766C32E95BAF77C,transform,(IL) 27beta,IL-27β,1,,10,CK589054BF11155594,True
CKBDE833F1E1ED8B21,transform,(IL) 27α,IL-27α,1,,10,CKC78D5F9D7031D9FD,True
CKF0121DCF3FC4B3FE,transform,(IL) 27β,IL-27β,1,,10,CK589054BF11155594,True
CK963140A79D1817F2,transform,(IL) 28,IL-28,1,,10,CK468A34CFC8C36206,True
CK2F69F51117FBA3C3,transform,(IL) 28A,IL-28A,1,,10,CK2850B932FC94804F,True
CK0CEAC509B064E601,transform,(IL) 28B,IL-28B,1,,10,CKAE0CA7DD9FFEE971,True
CK47A2D3335B30F775,transform,(IL) 28a,IL-28a,1,,10,CK8CB0B070138E35D1,True
CKDE4ECE791A74F836,transform,(IL) 28b,IL-28b,1,,10,CK929AC982C48405F7,True
CKFADD063E96C034F4,transform,(IL) 29,IL-29,1,,10,CKB2A36CF9E35C09A7,True
CK076681061AD2B5F6,transform,(IL) 3,IL-3,1,,10,CK6367359DF796E1B4,True
CK1AD759ABF2CE183A,transform,(IL) 31,IL-31,1,,10,CK3B31BC84B406DA40,True
CKD14FB6C752272DDA,transform,(IL) 32,IL-32,1,,10,CK9D0DA172610C4737,True
CK0B6D6C44191DC223,transform,(IL) 33,IL-33,1,,10,CK621B34672BE37D14,True
CK6D8A35805798C432,transform,(IL) 34,IL-34,1,,10,CKE0D59A43D6DF1F4A,True
CKF91844F8489A75F3,transform,(IL) 35,IL-35,1,,10,CK3814769FC0DA963C,True
CK6235EE68F175F86A,transform,(IL) 36A,IL-36A,1,,10,CKCDD436B0ADB5730F,True
CKDDEDD0F486BFF988,transform,(IL) 36B,IL-36B,1,,10,CKF5D37223C2C64F55,True
CK656488A7DA323709,transform,(IL) 36G,IL-36G,1,,10,CKE8405C82ACC89D07,True
CK35A87B7BC3C57A2A,transform,(IL) 37,IL-37,1,,10,CK358E3E1F84AE86D7,True
CKE6550C3C6BCF91DD,transform,(IL) 4,IL-4,1,,10,CKF0F9E60D7241467D,True
CK7D41C9BEE9B683F8,transform,(IL) 4I1,IL-4I1,1,,10,CK823DF21A68D094FE,True
CK5AA37E8ADAC427CD,transform,(IL) 5,IL-5,1,,10,CK8128F0BCAA907933,True
CK43A683CEBAB4A71E,transform,(IL) 6,IL-6,1,,10,CKF8C95AB8BB638BAC,True
CKAAA979F681B78A18,transform,(IL) 6ST,IL-6ST,1,,10,CK0B9E1931F7EBB229,True
CK2EB63903A4786DE9,transform,(IL) 7,IL-7,1,,10,CK0F8290A5800BC773,True
CK130EAF63CBDD8F02,transform,(IL) 9,IL-9,1,,10,CK25044A239340F089,True
CKBA9C5AD859F5A943,transform,(IL) 9R,IL-9R,1,,10,CK77AAE75B5AA369F7,True
CKD54BD95548F36EFC,transform,(IL) CCL16,IL-CCL16,1,,10,CK410537472538E702,True
CK919DF4A7C78F404D,transform,(IL) CCL27,IL-CCL27,1,,10,CK53AF91984D51E578,True
CK4EE5242F335E66DB,transform,(IL) CD121a,IL-CD121a,1,,10,CK55E2D935437D982D,True
CK52F1FF9B6F60C703,transform,(IL) CD122,IL-CD122,1,,10,CK3A05D95C4177F828,True
CKC4F5C695CA3687EC,transform,(IL) CD123,IL-CD123,1,,10,CKBE992313EE456937,True
CK707F39300A5288BA,transform,(IL) CD124,IL-CD124,1,,10,CKCDFF12AB3FC9A010,True
CKC7D83F67DBA8C80E,transform,(IL) CD126,IL-CD126,1,,10,CK66FE2BB455E87B0C,True
CK33BA27F5382A0709,transform,(IL) CD127,IL-CD127,1,,10,CKCE4D814B431AA2FB,True
CKA64DEE8A3B4E0B53,transform,(IL) CD130,IL-CD130,1,,10,CKE40914BC0C83381A,True
CKAAEEE10B9C725614,transform,(IL) CD131,IL-CD131,1,,10,CKB0F341997E2A202F,True
CK7F2EBCD18109B6C1,transform,(IL) CD132,IL-CD132,1,,10,CKE457582AFB6CD27E,True
CK0802E5FF4DD64023,transform,(IL) CD212,IL-CD212,1,,10,CKD334B44A7BF4DEE5,True
CK9C1C8C353BDDB09D,transform,(IL) CD213a1,IL-CD213a1,1,,10,CK4D03687D48895802,True
CK8F2B2BDBA61F86B4,transform,(IL) CD213a2,IL-CD213a2,1,,10,CK8E7E04574ADF0789,True
CKD095C5723B1FD4D7,transform,(IL) CD25,IL-CD25,1,,10,CKF64207A2D9E8DEB1,True
CK808959E9803FEFE9,transform,(IL) CDw121b,IL-CDw121b,1,,10,CK066017A6D24AB7ED,True
CK484E837A9F023192,transform,(IL) CDw125,IL-CDw125,1,,10,CK82352D8F0F24EB5F,True
CK6FBAB32BD2E31AFB,transform,(IL) CDw137,IL-CDw137,1,,10,CK7F44C257A2F9FB36,True
CK1D5FE3A536EA7B4C,transform,(IL) CDw217,IL-CDw217,1,,10,CKF69A0D01302B20EF,True
CKD7F4EA53341553DF,transform,(IL) CXCL8,IL-CXCL8,1,,10,CK4117816E026DC3A5,True
CKC6D4934BB34BFEC6,transform,(IL) CXCR1,IL-CXCR1,1,,10,CKEFB84C7D8459E5EB,True
CKA3308A52EA12EFC5,transform,(IL) CXCR2,IL-CXCR2,1,,10,CKE38726AC39E9CC4B,True
CK7446CE8B5C393840,transform,(IL) F2,IL-F2,1,,10,CKA0478D75F64CAB97,True
CK35FD2655E409CBE8,transform,(IL) F3,IL-F3,1,,10,CK4DE7399CA57260FA,True
CKD8B97D4EFFE18C80,transform,(IL) IFNLR1,IL-IFNLR1,1,,10,CK30769C608476FF22,True
CKF7B40F1C6B39CE42,transform,(IL) NF3,IL-NF3,1,,10,CK4CE6B81C7927AFE7,True
CK8A19D689ACA5CAC7,transform,(IL) OSMR,IL-OSMR,1,,10,CKAE2B46B5A1884F1A,True
CKAC0A4EB342EC721C,transform,(IL)-1,IL-1,1,,10,CK7F2D5AED41216289,True
CK8E425063CD756C1C,transform,(IL)-1 theta,IL-1 theta,1,,10,CK118582EA52498BCA,True
CK07F8EF0E18B7550E,transform,(IL)-10,IL-10,1,,10,CK8F843985B9BF76B8,True
CK61BD5E334F4AC84E,transform,(IL)-10RA,IL-10RA,1,,10,CK79839584DE6DC34C,True
CKD05EDD5E856EF1F4,transform,(IL)-10RB,IL-10RB,1,,10,CK4C08AABB8212797C,True
CKEC96CA39EC148AC5,transform,(IL)-11,IL-11,1,,10,CK69B647DD7555FBE1,True
CK3C9ECF84C5D4D728,transform,(IL)-11RA,IL-11RA,1,,10,CKFEB8871A4E407A21,True
CKC5FE39E4D3160194,transform,(IL)-12,IL-12,1,,10,CKDE858D3F63FD2E03,True
CK269383E8C5DF8744,transform,(IL)-12A,IL-12A,1,,10,CKA8881EA1E74968B6,True
CK4D05A2D2C602653A,transform,(IL)-12B,IL-12B,1,,10,CK90EFCE7D1CA4474C,True
CK38BCD025FEAAD09D,transform,(IL)-12RB2,IL-12RB2,1,,10,CK7BAEA12A9410C377,True
CKB97287A4686957A4,transform,(IL)-12a,IL-12α,1,,10,CK36A3D333EE5F11B6,True
CK601ABD2BDF2FE620,transform,(IL)-12alpha,IL-12α,1,,10,CK36A3D333EE5F11B6,True
CKDBD2E8A3FAAAAFE5,transform,(IL)-12α,IL-12α,1,,10,CK36A3D333EE5F11B6,True
CK1F026E1B684170EB,transform,(IL)-13,IL-13,1,,10,CK9CECD914AC9D8D66,True
CKF861C34ECEE17A14,transform,(IL)-14,IL-14,1,,10,CK90E29FB317D34DEB,True
CKEA6DF16FA87FDC37,transform,(IL)-15,IL-15,1,,10,CKC3DC807F03E113AF,True
CK6A3594D2C92AC2D1,transform,(IL)-15Ra,IL-15Ra,1,,10,CKC0A2AC1F0C202522,True
CKC02581A3B51BD6B5,transform,(IL)-16,IL-16,1,,10,CK951CA80EFE087F1A,True
CKECB99947FAE33FCE,transform,(IL)-17,IL-17,1,,10,CKD3109B315FAD3827,True
CKEB08985576011458,transform,(IL)-17A,IL-17A,1,,10,CK08F84BE8FE5B04F8,True
CK3432710CB35A14F7,transform,(IL)-17B,IL-17B,1,,10,CK7A623EEFE580F5E4,True
CK93552D02690E6296,transform,(IL)-17C,IL-17C,1,,10,CKB4A3371C2DF108AF,True
CKF253B3DAE966428C,transform,(IL)-17D,IL-17D,1,,10,CK601CA14D27D6B63C,True
CKF4151CDF249917D5,transform,(IL)-17F,IL-17F,1,,10,CKBA257A42EC57B221,True
CK0E3AC2585B3B1856,transform,(IL)-17a,IL-17a,1,,10,CK7E93E453FF75508D,True
CKD2E14D28B758D569,transform,(IL)-17b,IL-17b,1,,10,CK5E997BFADCF6314F,True
CKC74D5E04255A31F0,transform,(IL)-17c,IL-17c,1,,10,CKC69F940F231C6787,True
CK9C08EDB7226F0E07,transform,(IL)-17d,IL-17d,1,,10,CK22B15FD3D3B19CF9,True
CK91D6C626D6FFDA1C,transform,(IL)-17f,IL-17f,1,,10,CK90B73CE7F85A304D,True
CKAAED24D0C1EC7FE3,transform,(IL)-18,IL-18,1,,10,CK3F77E7B46E9E491A,True
CKA73D4526B32ACA54,transform,(IL)-18BP,IL-18BP,1,,10,CK07DD580A35CC46A7,True
CK1D975010C9FBD300,transform,(IL)-18R1,IL-18R1,1,,10,CK0E0C672D917682D8,True
CKEF9C18B1FDFFFC50,transform,(IL)-19,IL-19,1,,10,CK0F8EA41B34FBAF64,True
CK19D204E7DF895C11,transform,(IL)-1A,IL-1A,1,,10,CK62F24AB3312060C9,True
CKEC2303D72495C757,transform,(IL)-1B,IL-1B,1,,10,CK1E538D2D92F213B3,True
CK50DE393A5A4924FC,transform,(IL)-1F10,IL-1F10,1,,10,CK3BB7B0EF9326D53A,True
CK60C48E8B402B1557,transform,(IL)-1RA,IL-1RA,1,,10,CK5898940A9125FE21,True
CK12DF0101FE37768C,transform,(IL)-1a,IL-1α,1,,10,CK860050AD3975AB55,True
CKC178F5F7EF592098,transform,(IL)-1alpha,IL-1α,1,,10,CK860050AD3975AB55,True
CK29BF5BF935174196,transform,(IL)-1b,IL-1β,1,,10,CKE05E12A50F6849A0,True
CK664FF2131FB34B8C,transform,(IL)-1beta,IL-1β,1,,10,CKE05E12A50F6849A0,True
CK278243F46C78047D,transform,(IL)-1d,IL-1δ,1,,10,CKD095EAACBC292C8A,True
CKC3A95A72BE109002,transform,(IL)-1delta,IL-1δ,1,,10,CKD095EAACBC292C8A,True
CKF1940E4011B08308,transform,(IL)-1e,IL-1ε,1,,10,CK40A5EA71F689DE98,True
CKE0A5108233DAFF5A,transform,(IL)-1epsilon,IL-1ε,1,,10,CK40A5EA71F689DE98,True
CK4E03918576E8F04E,transform,(IL)-1α,IL-1α,1,,10,CK860050AD3975AB55,True
CK202AE7B28AD5DADA,transform,(IL)-1β,IL-1β,1,,10,CKE05E12A50F6849A0,True
CK4520BAA46A693BF5,transform,(IL)-1δ,IL-1δ,1,,10,CKD095EAACBC292C8A,True
CKD4C3D4DF6E38D7FD,transform,(IL)-1ε,IL-1ε,1,,10,CK40A5EA71F689DE98,True
CK12F57A39223B3EA6,transform,(IL)-2,IL-2,1,,10,CKA3BA887803CF8CE7,True
CK41D92698BC4C6380,transform,(IL)-20,IL-20,1,,10,CK4AB025B47E2D7D3A,True
CKD0BDD7916795DAFF,transform,(IL)-20Ra,IL-20Ra,1,,10,CK1A847C03A280D6DB,True
CK32A3B7BE7FD1D82F,transform,(IL)-20Rb,IL-20Rb,1,,10,CK442A23484BDA7E0B,True
CKB95B7147FB466439,transform,(IL)-21,IL-21,1,,10,CK3E7D2D56E0423C62,True
CK87AAC11CD64A9FDE,transform,(IL)-21R,IL-21R,1,,10,CK7FC8AB32B985B014,True
CK99782AAE4F4198B8,transform,(IL)-22,IL-22,1,,10,CK9A05D872BD352F05,True
CK97D94D2EC48F081F,transform,(IL)-22RA1,IL-22RA1,1,,10,CK7A7A086E53FE91DF,True
CK5CA13AB55F356041,transform,(IL)-22RA2,IL-22RA2,1,,10,CKCB55ABD6FCAE1D5A,True
CK38E960B944F9FD77,transform,(IL)-23,IL-23,1,,10,CKECB3F834D139E055,True
CK17B0CC4E29DFD034,transform,(IL)-23A,IL-23A,1,,10,CK7E89126C85AB34E2,True
CK31BDEBCDF4C49323,transform,(IL)-23R,IL-23R,1,,10,CK225C84213CBF99FE,True
CKE131433087313F36,transform,(IL)-23p40,IL-23p40,1,,10,CK1BD7C3145D6760AD,True
CKB308C43D7122A116,transform,(IL)-24,IL-24,1,,10,CK13AE0B2D6B156ADD,True
CK439D673C0507BF0E,transform,(IL)-25,IL-25,1,,10,CK52B8D587BB3E5BB9,True
CKE0274697829F9A9D,transform,(IL)-26,IL-26,1,,10,CK67B4597EB5675F70,True
CK7C6DE13672AFCA8B,transform,(IL)-27,IL-27,1,,10,CKBA47332D395669A3,True
CKF2B51A6089BDD1E9,transform,(IL)-27a,IL-27α,1,,10,CKC78D5F9D7031D9FD,True
CKF06BAE5C9D9DF576,transform,(IL)-27alpha,IL-27α,1,,10,CKC78D5F9D7031D9FD,True
CK3A115A066F58F8FD,transform,(IL)-27b,IL-27β,1,,10,CK589054BF11155594,True
CK6074C9E4153D6589,transform,(IL)-27beta,IL-27β,1,,10,CK589054BF11155594,True
CK5C9FD5F99B7A731B,transform,(IL)-27α,IL-27α,1,,10,CKC78D5F9D7031D9FD,True
CK8DAC73C2C57298E8,transform,(IL)-27β,IL-27β,1,,10,CK589054BF11155594,True
CK62C1E465F35273B4,transform,(IL)-28,IL-28,1,,10,CK468A34CFC8C36206,True
CK1629F45CCF1B4229,transform,(IL)-28A,IL-28A,1,,10,CK2850B932FC94804F,True
CK5957EA997EF1CD39,transform,(IL)-28B,IL-28B,1,,10,CKAE0CA7DD9FFEE971,True
CK372CD041662638A7,transform,(IL)-28a,IL-28a,1,,10,CK8CB0B070138E35D1,True
CK76036847CEBA9FE6,transform,(IL)-28b,IL-28b,1,,10,CK929AC982C48405F7,True
CK1701081BE4A85FC2,transform,(IL)-29,IL-29,1,,10,CKB2A36CF9E35C09A7,True
CK30099342B8030FFC,transform,(IL)-3,IL-3,1,,10,CK6367359DF796E1B4,True
CKE2829723A6DED4E1,transform,(IL)-31,IL-31,1,,10,CK3B31BC84B406DA40,True
CK7F57E9F3B97009C1,transform,(IL)-32,IL-32,1,,10,CK9D0DA172610C4737,True
CK7891C1B39F707320,transform,(IL)-33,IL-33,1,,10,CK621B34672BE37D14,True
CK1EF8343F7BD9ED33,transform,(IL)-34,IL-34,1,,10,CKE0D59A43D6DF1F4A,True
CK344A8817D7569E2E,transform,(IL)-35,IL-35,1,,10,CK3814769FC0DA963C,True
CKB23EC33028B70EE5,transform,(IL)-36A,IL-36A,1,,10,CKCDD436B0ADB5730F,True
CK42BB0BF7710950F1,transform,(IL)-36B,IL-36B,1,,10,CKF5D37223C2C64F55,True
CK796AE394E8558028,transform,(IL)-36G,IL-36G,1,,10,CKE8405C82ACC89D07,True
CK4561EADEC2E77A59,transform,(IL)-37,IL-37,1,,10,CK358E3E1F84AE86D7,True
CKB4453532D08F0B4E,transform,(IL)-4,IL-4,1,,10,CKF0F9E60D7241467D,True
CK4E7F377EC72C4382,transform,(IL)-4I1,IL-4I1,1,,10,CK823DF21A68D094FE,True
CK3EBBFC3365B3F53B,transform,(IL)-5,IL-5,1,,10,CK8128F0BCAA907933,True
CKF976ABE9A530EA92,transform,(IL)-6,IL-6,1,,10,CKF8C95AB8BB638BAC,True
CKAD5F0C33E2C64945,transform,(IL)-6ST,IL-6ST,1,,10,CK0B9E1931F7EBB229,True
CK46ABEB932BDB9639,transform,(IL)-7,IL-7,1,,10,CK0F8290A5800BC773,True
CKBB07C728BA3A3777,transform,(IL)-9,IL-9,1,,10,CK25044A239340F089,True
CK33B877F587EC48AB,transform,(IL)-9R,IL-9R,1,,10,CK77AAE75B5AA369F7,True
CKB8820839DC59676F,transform,(IL)-CCL16,IL-CCL16,1,,10,CK410537472538E702,True
CKA87EFC8CA211D77E,transform,(IL)-CCL27,IL-CCL27,1,,10,CK53AF91984D51E578,True
CK8C10BE18E83402EF,transform,(IL)-CD121a,IL-CD121a,1,,10,CK55E2D935437D982D,True
CK30F6CC6DCA06FBEA,transform,(IL)-CD122,IL-CD122,1,,10,CK3A05D95C4177F828,True
CK3AF9E56ABC54C393,transform,(IL)-CD123,IL-CD123,1,,10,CKBE992313EE456937,True
CK60FC92E646D8A3DE,transform,(IL)-CD124,IL-CD124,1,,10,CKCDFF12AB3FC9A010,True
CK1E7D20956DC21A18,transform,(IL)-CD126,IL-CD126,1,,10,CK66FE2BB455E87B0C,True
CKBB3EA86B40726FCB,transform,(IL)-CD127,IL-CD127,1,,10,CKCE4D814B431AA2FB,True
CKCB74BCA5C7668E11,transform,(IL)-CD130,IL-CD130,1,,10,CKE40914BC0C83381A,True
CKAB97954E5F613344,transform,(IL)-CD131,IL-CD131,1,,10,CKB0F341997E2A202F,True
CK87FDABEDE4AA6D52,transform,(IL)-CD132,IL-CD132,1,,10,CKE457582AFB6CD27E,True
CK077F14102C439812,transform,(IL)-CD212,IL-CD212,1,,10,CKD334B44A7BF4DEE5,True
CKFB4E53E0BDD9222A,transform,(IL)-CD213a1,IL-CD213a1,1,,10,CK4D03687D48895802,True
CK30FCCF7A57731025,transform,(IL)-CD213a2,IL-CD213a2,1,,10,CK8E7E04574ADF0789,True
CK8F993BE69528B763,transform,(IL)-CD25,IL-CD25,1,,10,CKF64207A2D9E8DEB1,True
CK8B92BC0F1E6B43D1,transform,(IL)-CDw121b,IL-CDw121b,1,,10,CK066017A6D24AB7ED,True
CKE86F200F1E05CA01,transform,(IL)-CDw125,IL-CDw125,1,,10,CK82352D8F0F24EB5F,True
CK3B8C1D5B3CA9F10A,transform,(IL)-CDw137,IL-CDw137,1,,10,CK7F44C257A2F9FB36,True
CK4928C939669E175B,transform,(IL)-CDw217,IL-CDw217,1,,10,CKF69A0D01302B20EF,True
CKE2166B78E0AE6DCF,transform,(IL)-CXCL8,IL-CXCL8,1,,10,CK4117816E026DC3A5,True
CKFFB0C5CCDCBE7896,transform,(IL)-CXCR1,IL-CXCR1,1,,10,CKEFB84C7D8459E5EB,True
CK3D2A900FCAAA4EAE,transform,(IL)-CXCR2,IL-CXCR2,1,,10,CKE38726AC39E9CC4B,True
CK563DD9A936562053,transform,(IL)-F2,IL-F2,1,,10,CKA0478D75F64CAB97,True
CKE2F5D494260821E2,transform,(IL)-F3,IL-F3,1,,10,CK4DE7399CA57260FA,True
CK3B4A83CD8D75F94D,transform,(IL)-IFNLR1,IL-IFNLR1,1,,10,CK30769C608476FF22,True
CKF8A1C618D356AA23,transform,(IL)-NF3,IL-NF3,1,,10,CK4CE6B81C7927AFE7,True
CK2FE705F19E1B1518,transform,(IL)-OSMR,IL-OSMR,1,,10,CKAE2B46B5A1884F1A,True
CK3F9BD8AA9C6713E8,transform,(IL)1,IL-1,1,,10,CK7F2D5AED41216289,True
CK72F44C028CC2DD5E,transform,(IL)1 theta,IL-1 theta,1,,10,CK118582EA52498BCA,True
CKA28D6C09CE05326B,transform,(IL)10,IL-10,1,,10,CK8F843985B9BF76B8,True
CKA9521F2F2B9AAFA1,transform,(IL)10RA,IL-10RA,1,,10,CK79839584DE6DC34C,True
CKDE223B6B2232FE56,transform,(IL)10RB,IL-10RB,1,,10,CK4C08AABB8212797C,True
CKE8E8716BD23B9899,transform,(IL)11,IL-11,1,,10,CK69B647DD7555FBE1,True
CKE3C6E1329714D665,transform,(IL)11RA,IL-11RA,1,,10,CKFEB8871A4E407A21,True
CKBE08F217CBE82494,transform,(IL)12,IL-12,1,,10,CKDE858D3F63FD2E03,True
CK12B0374960C30DE5,transform,(IL)12A,IL-12A,1,,10,CKA8881EA1E74968B6,True
CKEE2820F95887AC80,transform,(IL)12B,IL-12B,1,,10,CK90EFCE7D1CA4474C,True
CK48896C2417BF48DC,transform,(IL)12RB2,IL-12RB2,1,,10,CK7BAEA12A9410C377,True
CK0DE516EB89C8856E,transform,(IL)12a,IL-12α,1,,10,CK36A3D333EE5F11B6,True
CK1A2C52112E50060B,transform,(IL)12alpha,IL-12α,1,,10,CK36A3D333EE5F11B6,True
CK990F6C60B7362F94,transform,(IL)12α,IL-12α,1,,10,CK36A3D333EE5F11B6,True
CK481464C08BA4EB8B,transform,(IL)13,IL-13,1,,10,CK9CECD914AC9D8D66,True
CK5399E7E3B8B02DBC,transform,(IL)14,IL-14,1,,10,CK90E29FB317D34DEB,True
CKA8993E7B7032E6B9,transform,(IL)15,IL-15,1,,10,CKC3DC807F03E113AF,True
CKA603756DC8704785,transform,(IL)15Ra,IL-15Ra,1,,10,CKC0A2AC1F0C202522,True
CKE808B2F103C1DE1D,transform,(IL)16,IL-16,1,,10,CK951CA80EFE087F1A,True
CK863AAA27ED3D9692,transform,(IL)17,IL-17,1,,10,CKD3109B315FAD3827,True
CK15799E6DD04CEB6B,transform,(IL)17A,IL-17A,1,,10,CK08F84BE8FE5B04F8,True
CK79C2A1A914A5BC52,transform,(IL)17B,IL-17B,1,,10,CK7A623EEFE580F5E4,True
CKE5CCA03FDD29CBFF,transform,(IL)17C,IL-17C,1,,10,CKB4A3371C2DF108AF,True
CK06323869EDE8B286,transform,(IL)17D,IL-17D,1,,10,CK601CA14D27D6B63C,True
CK6C6E80B8DC56F4A0,transform,(IL)17F,IL-17F,1,,10,CKBA257A42EC57B221,True
CK27B4A60EEA0AC4F0,transform,(IL)17a,IL-17a,1,,10,CK7E93E453FF75508D,True
CKDDBEA24CAEA948D2,transform,(IL)17b,IL-17b,1,,10,CK5E997BFADCF6314F,True
CK2C32A10D8E6AF618,transform,(IL)17c,IL-17c,1,,10,CKC69F940F231C6787,True
CK632A0DE37E2F2E3F,transform,(IL)17d,IL-17d,1,,10,CK22B15FD3D3B19CF9,True
CKABF3932A4D6BFED1,transform,(IL)17f,IL-17f,1,,10,CK90B73CE7F85A304D,True
CKEB222C7152EF3BD3,transform,(IL)18,IL-18,1,,10,CK3F77E7B46E9E491A,True
CKFF2308D7F173DCE6,transform,(IL)18BP,IL-18BP,1,,10,CK07DD580A35CC46A7,True
CK249DB6B492E07524,transform,(IL)18R1,IL-18R1,1,,10,CK0E0C672D917682D8,True
CK208642C79A35B786,transform,(IL)19,IL-19,1,,10,CK0F8EA41B34FBAF64,True
CK44D0709A12C0C477,transform,(IL)1A,IL-1A,1,,10,CK62F24AB3312060C9,True
CK85D8272F0EF61F22,transform,(IL)1B,IL-1B,1,,10,CK1E538D2D92F213B3,True
CK3FF9B7810C4FFC7A,transform,(IL)1F10,IL-1F10,1,,10,CK3BB7B0EF9326D53A,True
CK08F1DA8B18FE6069,transform,(IL)1RA,IL-1RA,1,,10,CK5898940A9125FE21,True
CKECEBB6EB70314A88,transform,(IL)1a,IL-1α,1,,10,CK860050AD3975AB55,True
CKD04BFF99A4C259D8,transform,(IL)1alpha,IL-1α,1,,10,CK860050AD3975AB55,True
CK1B2FF97D942B24AC,transform,(IL)1b,IL-1β,1,,10,CKE05E12A50F6849A0,True
CK0634334F011085E9,transform,(IL)1beta,IL-1β,1,,10,CKE05E12A50F6849A0,True
CK64E3CD98C2AC180C,transform,(IL)1d,IL-1δ,1,,10,CKD095EAACBC292C8A,True
CK2234D4D688A129B9,transform,(IL)1delta,IL-1δ,1,,10,CKD095EAACBC292C8A,True
CKA614E11104DBB46A,transform,(IL)1e,IL-1ε,1,,10,CK40A5EA71F689DE98,True
CKB73B6FA62FF0FDD4,transform,(IL)1epsilon,IL-1ε,1,,10,CK40A5EA71F689DE98,True
CKE7DEAA83C19F8CB9,transform,(IL)1α,IL-1α,1,,10,CK860050AD3975AB55,True
CK0525D962A48F3050,transform,(IL)1β,IL-1β,1,,10,CKE05E12A50F6849A0,True
